FK_NAME|FK_SCHEMA|FK_TABLE|FK_COLUMN|PK_SCHEMA|PK_TABLE|PK_COLUMN
FK_w0829_w0820_1|dbo|w0829_movto_req_equipos_ot|c0829_rowid_docto_ot|dbo|w0820_doctos_ot|c0820_rowid
FK_w0829_w0821_1|dbo|w0829_movto_req_equipos_ot|c0829_rowid_equipo_ot|dbo|w0821_equipos_ot|c0821_rowid
FK_w0829_w0822_1|dbo|w0829_movto_req_equipos_ot|c0829_rowid_actividad_ot|dbo|w0822_actividades_ot|c0822_rowid
FK_w0830_w0819_1|dbo|w0830_sol_compra_ot|c0830_rowid_trabajo_ot|dbo|w0819_mnto_no_rutinario|c0819_rowid
FK_w0830_w0820_1|dbo|w0830_sol_compra_ot|c0830_rowid_docto_ot|dbo|w0820_doctos_ot|c0820_rowid
FK_w0830_w0821_1|dbo|w0830_sol_compra_ot|c0830_rowid_equipo_ot|dbo|w0821_equipos_ot|c0821_rowid
FK_w0830_w0822_1|dbo|w0830_sol_compra_ot|c0830_rowid_actividad_ot|dbo|w0822_actividades_ot|c0822_rowid
FK_w0832_w0831_1|dbo|w0832_desc_tecnicas_campos|c0832_id_desc_tecnica|dbo|w0831_desc_tecnicas|c0831_id
FK_w0833_w0832_1|dbo|w0833_desc_tecnicas_campos_op|c0833_rowid_campo|dbo|w0832_desc_tecnicas_campos|c0832_rowid
FK_w0834_w0800_1|dbo|w0834_equipos_desc_tecnicas|c0834_id_equipo|dbo|w0800_equipos|c0800_id
FK_w0834_w0832_1|dbo|w0834_equipos_desc_tecnicas|c0834_rowid_campo|dbo|w0832_desc_tecnicas_campos|c0832_rowid
FK_w0836_w0819_1|dbo|w0836_motivos_paro_ot|c0836_rowid_trabajo_ot|dbo|w0819_mnto_no_rutinario|c0819_rowid
FK_w0836_w0822_1|dbo|w0836_motivos_paro_ot|c0836_rowid_actividad_ot|dbo|w0822_actividades_ot|c0822_rowid
FK_w0836_w0835_1|dbo|w0836_motivos_paro_ot|c0836_rowid_motivo_paro|dbo|w0835_motivos_paro|c0835_rowid
FK_w0836_w0846_1|dbo|w0836_motivos_paro_ot|c0836_rowid_movto_activ_ot|dbo|w0846_movto_actividades_ot|c0846_rowid
FK_w0838_w0837_1|dbo|w0838_transicion_estados_proc|c0838_id_cia|dbo|w0837_estados_proceso|c0837_id_cia
FK_w0838_w0837_1|dbo|w0838_transicion_estados_proc|c0838_id_estado_origen|dbo|w0837_estados_proceso|c0837_id
FK_w0838_w0837_2|dbo|w0838_transicion_estados_proc|c0838_id_cia|dbo|w0837_estados_proceso|c0837_id_cia
FK_w0838_w0837_2|dbo|w0838_transicion_estados_proc|c0838_id_estado_destino|dbo|w0837_estados_proceso|c0837_id
FK_w0839_w0838_1|dbo|w0839_transicion_estado_user|c0839_rowid_transicion_estado|dbo|w0838_transicion_estados_proc|c0838_rowid
FK_w0840_w0819_1|dbo|w0840_log_estados_proceso|c0840_rowid_mnto_no_rut|dbo|w0819_mnto_no_rutinario|c0819_rowid
FK_w0840_w0820_1|dbo|w0840_log_estados_proceso|c0840_rowid_ot|dbo|w0820_doctos_ot|c0820_rowid
FK_w0840_w0822_1|dbo|w0840_log_estados_proceso|c0840_rowid_actividad_ot|dbo|w0822_actividades_ot|c0822_rowid
FK_w0840_w0837_1|dbo|w0840_log_estados_proceso|c0840_id_cia|dbo|w0837_estados_proceso|c0837_id_cia
FK_w0840_w0837_1|dbo|w0840_log_estados_proceso|c0840_id_estado_proceso|dbo|w0837_estados_proceso|c0837_id
FK_w0841_w0809_1|dbo|w0841_repuestos_actividades_ot|c0841_rowid_repuesto|dbo|w0809_repuestos|c0809_rowid_item_ext
FK_w0841_w0819_1|dbo|w0841_repuestos_actividades_ot|c0841_rowid_trabajo_ot|dbo|w0819_mnto_no_rutinario|c0819_rowid
FK_w0841_w0822_1|dbo|w0841_repuestos_actividades_ot|c0841_rowid_actividad_ot|dbo|w0822_actividades_ot|c0822_rowid
FK_w0842_w0811_1|dbo|w0842_local_desc_tecnicas|c0842_rowid_localidad|dbo|w0811_localidades|c0811_rowid
FK_w0842_w0832_1|dbo|w0842_local_desc_tecnicas|c0842_rowid_campo|dbo|w0832_desc_tecnicas_campos|c0832_rowid
FK_w0842_w0833_1|dbo|w0842_local_desc_tecnicas|c0842_rowid_campo_op|dbo|w0833_desc_tecnicas_campos_op|c0833_rowid
FK_w0844_w0843_1|dbo|w0844_criterios_equipo_mayores|c0844_id_plan|dbo|w0843_criterios_equipo_planes|c0843_id
FK_w0845_w0800_1|dbo|w0845_equipos_criterios|c0845_id_equipo|dbo|w0800_equipos|c0800_id
FK_w0845_w0843_1|dbo|w0845_equipos_criterios|c0845_id_plan|dbo|w0843_criterios_equipo_planes|c0843_id
FK_w0845_w0844_1|dbo|w0845_equipos_criterios|c0845_id_plan|dbo|w0844_criterios_equipo_mayores|c0844_id_plan
FK_w0845_w0844_1|dbo|w0845_equipos_criterios|c0845_id_criterio_mayor|dbo|w0844_criterios_equipo_mayores|c0844_id
FK_w0846_w0804_1|dbo|w0846_movto_actividades_ot|c0846_rowid_tipo_falla|dbo|w0804_fallas_tipos_equipos|c0804_rowid
FK_w0846_w0805_1|dbo|w0846_movto_actividades_ot|c0846_rowid_causal_falla|dbo|w0805_causales_fallas|c0805_rowid
FK_w0846_w0820_1|dbo|w0846_movto_actividades_ot|c0846_rowid_docto_ot|dbo|w0820_doctos_ot|c0820_rowid
FK_w0846_w0822_1|dbo|w0846_movto_actividades_ot|c0846_rowid_actividad_ot|dbo|w0822_actividades_ot|c0822_rowid
FK_w0846_w0826_1|dbo|w0846_movto_actividades_ot|c0846_rowid_categ_responsable|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0846_w0826_2|dbo|w0846_movto_actividades_ot|c0846_rowid_categ_ayudante1|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0846_w0826_3|dbo|w0846_movto_actividades_ot|c0846_rowid_categ_ayudante2|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0846_w0826_4|dbo|w0846_movto_actividades_ot|c0846_rowid_categ_ayudante3|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0846_w0826_5|dbo|w0846_movto_actividades_ot|c0846_rowid_categ_ayudante4|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0846_w0826_6|dbo|w0846_movto_actividades_ot|c0846_rowid_categ_ayudante5|dbo|w0826_categorias_operarios|c0826_rowid
FK_w0847_t010_1|dbo|w0847_movto_actividades_tareas|c0847_id_cia|dbo|t010_mm_companias|f010_id
FK_w0847_w0846_1|dbo|w0847_movto_actividades_tareas|c0847_rowid_movto_activ_ot|dbo|w0846_movto_actividades_ot|c0846_rowid
FK_w0848_w0808_1|dbo|w0848_actividades_plan_tareas|c0848_rowid_actividad|dbo|w0808_actividades_plan|c0808_rowid
FK_w0849_t010_1|dbo|w0849_grupos_ot|c0849_id_cia|dbo|t010_mm_companias|f010_id
FK_w0850_w0808_1|dbo|w0850_movto_lect_actividad|c0850_rowid_actividad_plan|dbo|w0808_actividades_plan|c0808_rowid
FK_w0850_w0815_1|dbo|w0850_movto_lect_actividad|c0850_rowid_movto_lecturas|dbo|w0815_movto_lecturas|c0815_rowid
FK_w0850_w0822_1|dbo|w0850_movto_lect_actividad|c0850_rowid_actividades_ot|dbo|w0822_actividades_ot|c0822_rowid
FK_w0901_w0540_1|dbo|w0901_gh02_dcto_evaluacion|c0901_rowid_terc_elabora|dbo|w0540_empleados|c0540_rowid_tercero
FK_w0901_w0900_1|dbo|w0901_gh02_dcto_evaluacion|c0901_rowid_motivo|dbo|w0900_gh01_motivo_evalua|c0900_rowid
FK_w0901_w0975_1|dbo|w0901_gh02_dcto_evaluacion|c0901_rowid_evaluac_desemp|dbo|w0975_evaluaciones_desempeno|c0975_rowid
FK_w0902_w0540_1|dbo|w0902_gh02_dcto_evalua_empl|c0902_rowid_tercero|dbo|w0540_empleados|c0540_rowid_tercero
FK_w0902_w0550_1|dbo|w0902_gh02_dcto_evalua_empl|c0902_rowid_contrato|dbo|w0550_contratos|c0550_rowid
FK_w0902_w0763_1|dbo|w0902_gh02_dcto_evalua_empl|c0902_rowid_cargo|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0902_w0901_1|dbo|w0902_gh02_dcto_evalua_empl|c0902_rowid_docto|dbo|w0901_gh02_dcto_evaluacion|c0901_rowid
FK_w0907_W0794_1|dbo|w0907_gh02_sitios_recursos|c0907_rowid_sitio|dbo|w0794_gh01_sitios|c0794_rowid
FK_w0907_w0795_1|dbo|w0907_gh02_sitios_recursos|c0907_rowid_recurso|dbo|w0795_gh01_recursos|c0795_rowid
FK_w0908_w0794_1|dbo|w0908_gh02_sitios_gastos|c0908_rowid_sitio|dbo|w0794_gh01_sitios|c0794_rowid
FK_w0908_w0796_1|dbo|w0908_gh02_sitios_gastos|c0908_rowid_gasto_asociado|dbo|w0796_gh01_gastos_asociados|c0796_rowid
FK_w0909_w0790_1|dbo|w0909_gh01_curso_temas|c0909_rowid_tema|dbo|w0790_gh01_temas|c0790_rowid
FK_w0909_w0915_1|dbo|w0909_gh01_curso_temas|c0909_rowid_curso|dbo|w0915_gh01_curso|c0915_rowid
FK_w0910_w0751_1|dbo|w0910_gh02_curso_tema_comp|c0910_id_grado_madurez|dbo|w0751_gh01_grados_madurez|c0751_id
FK_w0910_w0753_1|dbo|w0910_gh02_curso_tema_comp|c0910_id_competencia|dbo|w0753_gh01_competencias|c0753_id
FK_w0910_w0909_1|dbo|w0910_gh02_curso_tema_comp|c0910_rowid_curso_tema|dbo|w0909_gh01_curso_temas|c0909_rowid
FK_w0911_w0756_1|dbo|w0911_gh02_curso_tema_conoc|c0911_id_conocimiento|dbo|w0756_gh01_items_conocimi|c0756_id
FK_w0911_w0909_1|dbo|w0911_gh02_curso_tema_conoc|c0911_rowid_curso_tema|dbo|w0909_gh01_curso_temas|c0909_rowid
FK_w0912_w0794_1|dbo|w0912_gh02_sitio_disponi|c0912_rowid_sitio|dbo|w0794_gh01_sitios|c0794_rowid
FK_w0913_w0796_1|dbo|w0913_gh01_cursos_gastos|c0913_rowid_gasto_asociado|dbo|w0796_gh01_gastos_asociados|c0796_rowid
FK_w0913_W0915_1|dbo|w0913_gh01_cursos_gastos|c0913_rowid_curso|dbo|w0915_gh01_curso|c0915_rowid
FK_w0915_w0904_1|dbo|w0915_gh01_curso|c0915_rowid_tipo_curso|dbo|w0904_gh01_tipos_curso|c0904_rowid
FK_w0915_w0906_1|dbo|w0915_gh01_curso|c0915_rowid_clase_necesidad|dbo|w0906_gh01_clase_necesidad|c0906_rowid
FK_w0915_w0966_1|dbo|w0915_gh01_curso|c0915_rowid_modulo|dbo|w0966_modulos|c0966_rowid
FK_w0916_w0794_1|dbo|w0916_gh02_curso_sitios|c0916_rowid_sitio|dbo|w0794_gh01_sitios|c0794_rowid
FK_w0916_w0915_1|dbo|w0916_gh02_curso_sitios|c0916_rowid_curso|dbo|w0915_gh01_curso|c0915_rowid
FK_w0917_w0915_1|dbo|w0917_gh02_curso_prerrequi|c0917_rowid_curso|dbo|w0915_gh01_curso|c0915_rowid
FK_w0917_w0915_2|dbo|w0917_gh02_curso_prerrequi|c0917_rowid_prerrequisito|dbo|w0915_gh01_curso|c0915_rowid
FK_w0918_w0703_1|dbo|w0918_gh01_instructor|c0918_id_profesion|dbo|w0703_gh01_profesiones|c0703_id
FK_w0918_w0712_1|dbo|w0918_gh01_instructor|c0918_rowid_ent_educativa|dbo|w0712_gh01_ent_educativas|c0712_rowid
FK_w0919_w0915_1|dbo|w0919_gh02_instruc_cur_auto|c0919_rowid_curso|dbo|w0915_gh01_curso|c0915_rowid
FK_w0919_w0918_1|dbo|w0919_gh02_instruc_cur_auto|c0919_rowid_instructor|dbo|w0918_gh01_instructor|c0918_rowid
FK_w0920_w0915_1|dbo|w0920_gh02_instruc_cur_dict|c0920_rowid_curso|dbo|w0915_gh01_curso|c0915_rowid
FK_w0920_w0918_1|dbo|w0920_gh02_instruc_cur_dict|c0920_rowid_instructor|dbo|w0918_gh01_instructor|c0918_rowid
FK_w0921_w0915_1|dbo|w0921_gh02_curso_horarios|c0921_rowid_curso|dbo|w0915_gh01_curso|c0915_rowid
FK_w0922_w0794_1|dbo|w0922_gh02_curso_programa|c0922_rowid_sitio|dbo|w0794_gh01_sitios|c0794_rowid
FK_w0922_w0915_1|dbo|w0922_gh02_curso_programa|c0922_rowid_curso|dbo|w0915_gh01_curso|c0915_rowid
FK_w0922_w0918_1|dbo|w0922_gh02_curso_programa|c0922_rowid_instructor|dbo|w0918_gh01_instructor|c0918_rowid
FK_w0922_w0918_2|dbo|w0922_gh02_curso_programa|c0922_rowid_coordinador|dbo|w0918_gh01_instructor|c0918_rowid
FK_w0922_w0932_1|dbo|w0922_gh02_curso_programa|c0922_rowid_curso_prog|dbo|w0932_gh02_curso_prog_doc|c0932_rowid
FK_w0923_w0540_1|dbo|w0923_gh02_curso_necesidad|c0923_rowid_empleado|dbo|w0540_empleados|c0540_rowid_tercero
FK_w0923_w0541_1|dbo|w0923_gh02_curso_necesidad|c0923_rowid_prospecto|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0923_w0550_1|dbo|w0923_gh02_curso_necesidad|c0923_rowid_contrato|dbo|w0550_contratos|c0550_rowid
FK_w0923_w0915_1|dbo|w0923_gh02_curso_necesidad|c0923_rowid_curso|dbo|w0915_gh01_curso|c0915_rowid
FK_w0924_w0794_1|dbo|w0924_gh02_doc_capacitacion|c0924_rowid_sitio|dbo|w0794_gh01_sitios|c0794_rowid
FK_w0924_w0915_1|dbo|w0924_gh02_doc_capacitacion|c0924_rowid_curso|dbo|w0915_gh01_curso|c0915_rowid
FK_w0924_w0918_1|dbo|w0924_gh02_doc_capacitacion|c0924_rowid_instructor|dbo|w0918_gh01_instructor|c0918_rowid
FK_w0924_w0932_1|dbo|w0924_gh02_doc_capacitacion|c0924_rowid_progr_932|dbo|w0932_gh02_curso_prog_doc|c0932_rowid
FK_w0925_w0540_1|dbo|w0925_gh02_doc_cap_empl|c0925_rowid_empl|dbo|w0540_empleados|c0540_rowid_tercero
FK_w0925_w0541_1|dbo|w0925_gh02_doc_cap_empl|c0925_rowid_prospecto|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0925_w0550_1|dbo|w0925_gh02_doc_cap_empl|c0925_rowid_contrato|dbo|w0550_contratos|c0550_rowid
FK_w0925_w0915_1|dbo|w0925_gh02_doc_cap_empl|c0925_rowid_curso|dbo|w0915_gh01_curso|c0915_rowid
FK_w0925_w0923_1|dbo|w0925_gh02_doc_cap_empl|c0925_rowid_w0923|dbo|w0923_gh02_curso_necesidad|c0923_rowid
FK_w0925_w0924_1|dbo|w0925_gh02_doc_cap_empl|c0925_rowid_doc_cap|dbo|w0924_gh02_doc_capacitacion|c0924_rowid
FK_w0926_w0905_1|dbo|w0926_gh02_doc_cap_empl_prog|c0926_rowid_motivo_ausencia|dbo|w0905_gh01_motivos_ausencia|c0905_rowid
FK_w0926_w0915_1|dbo|w0926_gh02_doc_cap_empl_prog|c0926_rowid_curso|dbo|w0915_gh01_curso|c0915_rowid
FK_w0926_w0925_1|dbo|w0926_gh02_doc_cap_empl_prog|c0926_rowid_w0925|dbo|w0925_gh02_doc_cap_empl|c0925_rowid
FK_w0927_w0753_1|dbo|w0927_gh02_cargos_preguntas|c0927_id_competencias|dbo|w0753_gh01_competencias|c0753_id
FK_w0927_w0756_1|dbo|w0927_gh02_cargos_preguntas|c0927_id_conocimientos|dbo|w0756_gh01_items_conocimi|c0756_id
FK_w0927_w0758_1|dbo|w0927_gh02_cargos_preguntas|c0927_id_indicadores|dbo|w0758_gh01_ind_gestion|c0758_id
FK_w0927_w0759_1|dbo|w0927_gh02_cargos_preguntas|c0927_id_funciones|dbo|w0759_gh01_funciones|c0759_id
FK_w0927_w0763_1|dbo|w0927_gh02_cargos_preguntas|c0927_rowid_cargo|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0927_w0975_1|dbo|w0927_gh02_cargos_preguntas|c0927_rowid_evaluac_desemp|dbo|w0975_evaluaciones_desempeno|c0975_rowid
FK_w0928_w0540_1|dbo|w0928_gh02_dcto_evaluadores|c0928_rowid_tercero|dbo|w0540_empleados|c0540_rowid_tercero
FK_w0928_w0550_1|dbo|w0928_gh02_dcto_evaluadores|c0928_rowid_contrato|dbo|w0550_contratos|c0550_rowid
FK_w0928_w0763_1|dbo|w0928_gh02_dcto_evaluadores|c0928_rowid_cargo|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0928_w0901_1|dbo|w0928_gh02_dcto_evaluadores|c0928_rowid_docto|dbo|w0901_gh02_dcto_evaluacion|c0901_rowid
FK_w0930_w0540_1|dbo|w0930_docto_sal_empl|c0930_rowid_empl|dbo|w0540_empleados|c0540_rowid_tercero
FK_w0930_w0550_1|dbo|w0930_docto_sal_empl|c0930_rowid_contrato|dbo|w0550_contratos|c0550_rowid
FK_w0930_w0901_1|dbo|w0930_docto_sal_empl|c0930_rowid_docto_eval|dbo|w0901_gh02_dcto_evaluacion|c0901_rowid
FK_w0930_w0929_1|dbo|w0930_docto_sal_empl|c0930_rowid_doc_sal|dbo|w0929_docto_salarios|c0929_rowid
FK_w0931_w0540_1|dbo|w0931_gh02_dcto_eva_emp_preg|c0931_rowid_tercero|dbo|w0540_empleados|c0540_rowid_tercero
FK_w0931_w0550_1|dbo|w0931_gh02_dcto_eva_emp_preg|c0931_rowid_contrato|dbo|w0550_contratos|c0550_rowid
FK_w0931_w0753_1|dbo|w0931_gh02_dcto_eva_emp_preg|c0931_id_competencias|dbo|w0753_gh01_competencias|c0753_id
FK_w0931_w0756_1|dbo|w0931_gh02_dcto_eva_emp_preg|c0931_id_conocimientos|dbo|w0756_gh01_items_conocimi|c0756_id
FK_w0931_w0758_1|dbo|w0931_gh02_dcto_eva_emp_preg|c0931_id_indicadores|dbo|w0758_gh01_ind_gestion|c0758_id
FK_w0931_w0759_1|dbo|w0931_gh02_dcto_eva_emp_preg|c0931_id_funciones|dbo|w0759_gh01_funciones|c0759_id
FK_w0931_w0763_1|dbo|w0931_gh02_dcto_eva_emp_preg|c0931_rowid_cargo|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0931_w0901_1|dbo|w0931_gh02_dcto_eva_emp_preg|c0931_rowid_docto|dbo|w0901_gh02_dcto_evaluacion|c0901_rowid
FK_w0932_w0915_1|dbo|w0932_gh02_curso_prog_doc|c0932_rowid_curso|dbo|w0915_gh01_curso|c0915_rowid
FK_w0933_w0796_1|dbo|w0933_gh02_doc_cap_gastos|c0933_rowid_gasto_asociado|dbo|w0796_gh01_gastos_asociados|c0796_rowid
FK_w0933_w0915_1|dbo|w0933_gh02_doc_cap_gastos|c0933_rowid_curso|dbo|w0915_gh01_curso|c0915_rowid
FK_w0933_w0924_1|dbo|w0933_gh02_doc_cap_gastos|c0933_rowid_doc_cap|dbo|w0924_gh02_doc_capacitacion|c0924_rowid
FK_w0935_w0763_1|dbo|w0935_firmas_autorizadas|c0935_rowid_cargo|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0936_w0934_1|dbo|w0936_encuesta|c0936_rowid_tipo_encuesta|dbo|w0934_tipo_encuesta|c0934_rowid
FK_w0937_w0936_1|dbo|w0937_preguntas|c0937_rowid_encuesta|dbo|w0936_encuesta|c0936_rowid
FK_w0938_w0937_1|dbo|w0938_preguntas_seleccion|c0938_rowid_pregunta|dbo|w0937_preguntas|c0937_rowid
FK_w0939_w0763_1|dbo|w0939_doc_encuesta|c0939_rowid_cargo_selec|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0939_w0936_1|dbo|w0939_doc_encuesta|c0939_rowid_encuesta|dbo|w0936_encuesta|c0936_rowid
FK_w0940_w0541_1|dbo|w0940_doc_encuesta_prosp|c0940_rowid_prospecto|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0940_w0550_1|dbo|w0940_doc_encuesta_prosp|c0940_rowid_ndc|dbo|w0550_contratos|c0550_rowid
FK_w0940_w0939_1|dbo|w0940_doc_encuesta_prosp|c0940_rowid_docto_encuesta|dbo|w0939_doc_encuesta|c0939_rowid
FK_W0942_W0937_1|dbo|w0942_doc_encuesta_prosp_resp|c0942_rowid_pregunta|dbo|w0937_preguntas|c0937_rowid
FK_w0942_w0940_1|dbo|w0942_doc_encuesta_prosp_resp|c0942_rowid_doc_enc_prosp|dbo|w0940_doc_encuesta_prosp|c0940_rowid
FK_w0944_w0943_1|dbo|w0944_tipos_seleccion_det|c0944_rowid_tipo_seleccion|dbo|w0943_tipos_seleccion|c0943_rowid
FK_w0945_w0778_1|dbo|w0945_gh02_doc_req_gastos|c0945_rowid_doc_requisic|dbo|w0778_gh02_requisi_personal|c0778_rowid
FK_w0945_w0796_1|dbo|w0945_gh02_doc_req_gastos|c0945_rowid_gasto_asociado|dbo|w0796_gh01_gastos_asociados|c0796_rowid
FK_w0946_w0796_1|dbo|w0946_gh02_doc_eva_gastos|c0946_rowid_gasto_asociado|dbo|w0796_gh01_gastos_asociados|c0796_rowid
FK_w0946_w0901_1|dbo|w0946_gh02_doc_eva_gastos|c0946_rowid_doc_evaluacion|dbo|w0901_gh02_dcto_evaluacion|c0901_rowid
FK_w0948_w0927_1|dbo|w0948_gh02_cargos_preg_resp|c0948_rowid_cargos_preg|dbo|w0927_gh02_cargos_preguntas|c0927_rowid
FK_w0948_w0947_1|dbo|w0948_gh02_cargos_preg_resp|c0948_rowid_respuesta|dbo|w0947_gh02_respuestas|c0947_rowid
FK_w0951_w0763_1|dbo|w0951_organigramas_cargos|c0951_rowid_cargo|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0951_w0773_1|dbo|w0951_organigramas_cargos|c0951_rowid_organigrama|dbo|w0773_gh01_estructuras|c0773_rowid
FK_w0951_w0774_1|dbo|w0951_organigramas_cargos|c0951_rowid_estructura|dbo|w0774_estructura_organigrama|c0774_rowid
FK_w0952_w0550_1|dbo|w0952_contrato_organigrama|c0952_rowid_contrato|dbo|w0550_contratos|c0550_rowid
FK_w0952_w0773_1|dbo|w0952_contrato_organigrama|c0952_rowid_organigrama|dbo|w0773_gh01_estructuras|c0773_rowid
FK_w0952_w0774_1|dbo|w0952_contrato_organigrama|c0952_rowid_estructura|dbo|w0774_estructura_organigrama|c0774_rowid
FK_w0953_w0540_1|dbo|w0953_dcto_eva_emp_plan_mej|c0953_rowid_tercero|dbo|w0540_empleados|c0540_rowid_tercero
FK_w0953_w0550_1|dbo|w0953_dcto_eva_emp_plan_mej|c0953_rowid_contrato|dbo|w0550_contratos|c0550_rowid
FK_w0953_w0902_1|dbo|w0953_dcto_eva_emp_plan_mej|c0953_rowid_docto|dbo|w0902_gh02_dcto_evalua_empl|c0902_rowid_docto
FK_w0953_w0902_1|dbo|w0953_dcto_eva_emp_plan_mej|c0953_rowid_tercero|dbo|w0902_gh02_dcto_evalua_empl|c0902_rowid_tercero
FK_w0953_w0902_1|dbo|w0953_dcto_eva_emp_plan_mej|c0953_rowid_contrato|dbo|w0902_gh02_dcto_evalua_empl|c0902_rowid_contrato
FK_w0953_w0949_1|dbo|w0953_dcto_eva_emp_plan_mej|c0953_rowid_tipo_accion|dbo|w0949_tipo_acciones|c0949_rowid
FK_w0954_w0953_1|dbo|w0954_dcto_eva_emp_pm_segui|c0954_rowid_dcto_eva_emp_pm|dbo|w0953_dcto_eva_emp_plan_mej|c0953_rowid
FK_w0955_w0757_1|dbo|w0955_requisi_experiencia|c0955_id_experiencia|dbo|w0757_gh01_experiencia|c0757_id
FK_w0955_w0778_1|dbo|w0955_requisi_experiencia|c0955_rowid_requisicion|dbo|w0778_gh02_requisi_personal|c0778_rowid
FK_w0956_w0751_1|dbo|w0956_requisi_exp_grado_mad|c0956_id_grado_madurez|dbo|w0751_gh01_grados_madurez|c0751_id
FK_w0956_w0955_1|dbo|w0956_requisi_exp_grado_mad|c0956_rowid_requis_experien|dbo|w0955_requisi_experiencia|c0955_rowid
FK_w0957_w0703_1|dbo|w0957_requisi_estudios|c0957_id_estudios|dbo|w0703_gh01_profesiones|c0703_id
FK_w0957_w0778_1|dbo|w0957_requisi_estudios|c0957_rowid_requisicion|dbo|w0778_gh02_requisi_personal|c0778_rowid
FK_w0958_w0751_1|dbo|w0958_requisi_est_grado_mad|c0958_id_grado_madurez|dbo|w0751_gh01_grados_madurez|c0751_id
FK_w0958_w0957_1|dbo|w0958_requisi_est_grado_mad|c0958_rowid_requis_estudios|dbo|w0957_requisi_estudios|c0957_rowid
FK_w0959_w0753_1|dbo|w0959_requisi_competencias|c0959_id_competencias|dbo|w0753_gh01_competencias|c0753_id
FK_w0959_w0778_1|dbo|w0959_requisi_competencias|c0959_rowid_requisicion|dbo|w0778_gh02_requisi_personal|c0778_rowid
FK_w0960_w0751_1|dbo|w0960_requisi_comp_grado_mad|c0960_id_grado_madurez|dbo|w0751_gh01_grados_madurez|c0751_id
FK_w0960_w0959_1|dbo|w0960_requisi_comp_grado_mad|c0960_rowid_requis_competen|dbo|w0959_requisi_competencias|c0959_rowid
FK_w0961_w0756_1|dbo|w0961_requisi_conocimientos|c0961_id_conocimientos|dbo|w0756_gh01_items_conocimi|c0756_id
FK_w0961_w0778_1|dbo|w0961_requisi_conocimientos|c0961_rowid_requisicion|dbo|w0778_gh02_requisi_personal|c0778_rowid
FK_w0962_w0751_1|dbo|w0962_requisi_cono_grado_mad|c0962_id_grado_madurez|dbo|w0751_gh01_grados_madurez|c0751_id
FK_w0962_w0961_1|dbo|w0962_requisi_cono_grado_mad|c0962_rowid_requis_conocim|dbo|w0961_requisi_conocimientos|c0961_rowid
FK_w0963_w0714_1|dbo|w0963_requisi_cursos|c0963_rowid_curso|dbo|w0714_cursos|c0714_rowid
FK_w0963_w0963_1|dbo|w0963_requisi_cursos|c0963_rowid_requisicion|dbo|w0778_gh02_requisi_personal|c0778_rowid
FK_w0965_w0541_1|dbo|w0965_prospec_descart_habil|c0965_rowid_prospecto|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0965_w0778_1|dbo|w0965_prospec_descart_habil|c0965_rowid_docto_requis|dbo|w0778_gh02_requisi_personal|c0778_rowid
FK_w0965_w0935_1|dbo|w0965_prospec_descart_habil|c0965_rowid_firma_autorizada|dbo|w0935_firmas_autorizadas|c0935_rowid_tercero
FK_w0965_w0935_2|dbo|w0965_prospec_descart_habil|c0965_rowid_firma_autor_habil|dbo|w0935_firmas_autorizadas|c0935_rowid_tercero
FK_w0970_w0540_1|dbo|w0970_reportes_usuario|c0970_rowid_empleado|dbo|w0540_empleados|c0540_rowid_tercero
FK_w0970_w0540_2|dbo|w0970_reportes_usuario|c0970_rowid_terc_elab_docto|dbo|w0540_empleados|c0540_rowid_tercero
FK_w0970_w0541_1|dbo|w0970_reportes_usuario|c0970_rowid_prospecto|dbo|w0541_terceros_seleccion|c0541_rowid
FK_w0970_w0550_1|dbo|w0970_reportes_usuario|c0970_rowid_contrato|dbo|w0550_contratos|c0550_rowid
FK_w0970_w0761_1|dbo|w0970_reportes_usuario|c0970_rowid_estado_sel|dbo|w0761_gh01_estados_selec|c0761_rowid
FK_w0970_w0763_1|dbo|w0970_reportes_usuario|c0970_rowid_cargo_contrato|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0970_w0763_2|dbo|w0970_reportes_usuario|c0970_rowid_cargo_requer_recl|dbo|w0763_gh01_cargos|c0763_rowid
FK_w0970_w0777_1|dbo|w0970_reportes_usuario|c0970_id_motivo_requer_recl|dbo|w0777_gh01_motiv_requis|c0777_id
FK_w0970_w0779_1|dbo|w0970_reportes_usuario|c0970_rowid_origen_etnico|dbo|w0779_gh01_origen_etnico|c0779_rowid
