TABLE_SCHEMA|TABLE_NAME|ORDINAL_POSITION|COLUMN_NAME|DATA_TYPE|CHARACTER_MAXIMUM_LENGTH|NUMERIC_PRECISION|NUMERIC_SCALE|IS_NULLABLE
dbo|t9705_pdv_cia_fiel_g|1|f9705_ts|datetime|NULL|NULL|NULL|NO
dbo|t9705_pdv_cia_fiel_g|2|f9705_id|varchar|20|NULL|NULL|NO
dbo|t9705_pdv_cia_fiel_g|3|f9705_descripcion|varchar|40|NULL|NULL|NO
dbo|t9705_pdv_cia_fiel_g|4|f9705_notas|varchar|255|NULL|NULL|NO
dbo|t9705_pdv_cia_fiel_g|5|f9705_ind_conexion|smallint|NULL|5|0|NO
dbo|t9705_pdv_cia_fiel_g|6|f9705_direccion_conexion|varchar|255|NULL|NULL|NO
dbo|t9705_pdv_cia_fiel_g|7|f9705_numero_conexion|smallint|NULL|5|0|NO
dbo|t9706_items_en_fisico|1|f9706_ts|datetime|NULL|NULL|NULL|NO
dbo|t9706_items_en_fisico|2|f9706_id_cia|smallint|NULL|5|0|NO
dbo|t9706_items_en_fisico|3|f9706_rowid_item_ext|int|NULL|10|0|NO
dbo|t9706_items_en_fisico|4|f9706_rowid_bodega|int|NULL|10|0|NO
dbo|t9706_items_en_fisico|5|f9706_id_ubicacion_aux|char|10|NULL|NULL|YES
dbo|t9706_items_en_fisico|6|f9706_id_lote|char|15|NULL|NULL|YES
dbo|t9706_items_en_fisico|7|f9706_rowid|int|NULL|10|0|NO
dbo|t9707_pdv_item_contadores|1|f9707_ts|datetime|NULL|NULL|NULL|NO
dbo|t9707_pdv_item_contadores|2|f9707_id_cia|smallint|NULL|5|0|NO
dbo|t9707_pdv_item_contadores|3|f9707_rowid_item_ext|int|NULL|10|0|NO
dbo|t9707_pdv_item_contadores|4|f9707_id_unidad_medida|char|4|NULL|NULL|NO
dbo|t9707_pdv_item_contadores|5|f9707_cantidad|decimal|NULL|18|4|NO
dbo|t9707_pdv_item_contadores|6|f9707_id_co|char|3|NULL|NULL|NO
dbo|t9708_pdv_servicios_publicos|1|f9708_ts|datetime|NULL|NULL|NULL|NO
dbo|t9708_pdv_servicios_publicos|2|f9708_id_cia|smallint|NULL|5|0|NO
dbo|t9708_pdv_servicios_publicos|3|f9708_rowid_item_ext|int|NULL|10|0|NO
dbo|t9708_pdv_servicios_publicos|4|f9708_referencia|varchar|50|NULL|NULL|NO
dbo|t9708_pdv_servicios_publicos|5|f9708_valor|decimal|NULL|28|4|NO
dbo|t9708_pdv_servicios_publicos|6|f9708_fecha_vcto|datetime|NULL|NULL|NULL|NO
dbo|t9708_pdv_servicios_publicos|7|f9708_notas|varchar|255|NULL|NULL|NO
dbo|t9708_pdv_servicios_publicos|8|f9708_ind_pago|smallint|NULL|5|0|NO
dbo|t9709_pdv_aut_cheques|1|f9709_ts|datetime|NULL|NULL|NULL|NO
dbo|t9709_pdv_aut_cheques|2|f9709_rowid|int|NULL|10|0|NO
dbo|t9709_pdv_aut_cheques|3|f9709_id_cia|smallint|NULL|5|0|NO
dbo|t9709_pdv_aut_cheques|4|f9709_id_banco|char|10|NULL|NULL|NO
dbo|t9709_pdv_aut_cheques|5|f9709_nro_cheque|int|NULL|10|0|NO
dbo|t9709_pdv_aut_cheques|6|f9709_nro_cuenta|varchar|25|NULL|NULL|NO
dbo|t9709_pdv_aut_cheques|7|f9709_ind_autorizado|smallint|NULL|5|0|NO
dbo|t9709_pdv_aut_cheques|8|f9709_nro_autorizacion|varchar|10|NULL|NULL|NO
dbo|t9709_pdv_aut_cheques|9|f9709_ind_cobrado|smallint|NULL|5|0|NO
dbo|t9709_pdv_aut_cheques|10|f9709_valor|money|NULL|19|4|NO
dbo|t9709_pdv_aut_cheques|11|f9709_nombre_girador|varchar|60|NULL|NULL|NO
dbo|t9709_pdv_aut_cheques|12|f9709_direccion_poseedor|varchar|60|NULL|NULL|NO
dbo|t9709_pdv_aut_cheques|13|f9709_telefono_poseedor|varchar|20|NULL|NULL|NO
dbo|t9709_pdv_aut_cheques|14|f9709_fecha_ts_creacion|datetime|NULL|NULL|NULL|NO
dbo|t9709_pdv_aut_cheques|15|f9709_fecha_ts_actualizacion|datetime|NULL|NULL|NULL|YES
dbo|t9709_pdv_aut_cheques|16|f9709_fecha_ts_cobrado|datetime|NULL|NULL|NULL|YES
dbo|t9709_pdv_aut_cheques|17|f9709_usuario_creacion|varchar|30|NULL|NULL|NO
dbo|t9709_pdv_aut_cheques|18|f9709_usuario_actualizacion|varchar|30|NULL|NULL|YES
dbo|t9709_pdv_aut_cheques|19|f9709_usuario_cobrado|varchar|30|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|1|f9710_ts|datetime|NULL|NULL|NULL|NO
dbo|t9710_pdv_clase_tpv|2|f9710_rowid|int|NULL|10|0|NO
dbo|t9710_pdv_clase_tpv|3|f9710_id_cia|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|4|f9710_id|varchar|20|NULL|NULL|NO
dbo|t9710_pdv_clase_tpv|5|f9710_descripcion|varchar|50|NULL|NULL|NO
dbo|t9710_pdv_clase_tpv|6|f9710_ind_permitir_minimizar|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|7|f9710_notas|varchar|255|NULL|NULL|NO
dbo|t9710_pdv_clase_tpv|8|f9710_ind_control_diario|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|9|f9710_hora_inicial|decimal|NULL|4|2|NO
dbo|t9710_pdv_clase_tpv|10|f9710_hora_final|decimal|NULL|4|2|NO
dbo|t9710_pdv_clase_tpv|11|f9710_ind_aut_usuario_clave|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|12|f9710_ind_aut_lect_huella|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|13|f9710_ind_aut_cod_barras|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|14|f9710_ind_aut_tarj_magnet|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|15|f9710_ind_aut_default|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|16|f9710_ind_marc_tercero|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|17|f9710_ind_marc_lect_huella|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|18|f9710_ind_marc_cod_barras|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|19|f9710_ind_marc_tarj_magnet|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|20|f9710_ind_marc_default|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|21|f9710_ind_dias_trans_tpv|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|22|f9710_ind_vta_giftcard_item|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|23|f9710_ind_decimales_tiquete|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|24|f9710_ind_tipo|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|25|f9710_ind_fisico_recogida|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|26|f9710_ind_faltante_sobrante|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|27|f9710_ind_exige_sincronizar|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|28|f9710_ind_ocultar_tot_tiq|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|29|f9710_ind_decimales_vlr_nto|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|30|f9710_id_portafolio|char|10|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|31|f9710_ind_monedero|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|32|f9710_ind_ctrl_exist_tarj|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|33|f9710_rowid_item_ext_monedero|int|NULL|10|0|YES
dbo|t9710_pdv_clase_tpv|34|f9710_id_concepto_vta|smallint|NULL|5|0|YES
dbo|t9710_pdv_clase_tpv|35|f9710_id_motivo_vta_monedero|char|2|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|36|f9710_id_tipo_docto_mon|char|3|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|37|f9710_rowid_cpto_mon_favor|int|NULL|10|0|YES
dbo|t9710_pdv_clase_tpv|38|f9710_rowid_cpto_mon_contra|int|NULL|10|0|YES
dbo|t9710_pdv_clase_tpv|39|f9710_ind_base_generacion|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|40|f9710_ind_mostrar_tiq_prom|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|41|f9710_ind_color_modif|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|42|f9710_ind_color_adicion|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|43|f9710_ind_modo_contadores|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|44|f9710_tiempo_espera_marc|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|45|f9710_ind_metodo_redondeo|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|46|f9710_color_tiempo_final|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|47|f9710_color_tiempo_alert|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|48|f9710_rowid_foto|int|NULL|10|0|YES
dbo|t9710_pdv_clase_tpv|49|f9710_ind_estilo|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|50|f9710_ind_operacion_kiosko|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|51|f9710_rowid_publicidad_inicio|int|NULL|10|0|YES
dbo|t9710_pdv_clase_tpv|52|f9710_rowid_publicidad_banner|int|NULL|10|0|YES
dbo|t9710_pdv_clase_tpv|53|f9710_rowid_foto_boton|int|NULL|10|0|YES
dbo|t9710_pdv_clase_tpv|54|f9710_color_1_boton|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|55|f9710_color_2_boton|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|56|f9710_color_letra_boton|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|57|f9710_ind_revisar_pend_sinc|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|58|f9710_tiempo_revision_pend|int|NULL|10|0|NO
dbo|t9710_pdv_clase_tpv|59|f9710_tiemp_max_anul_rever|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|60|f9710_tipo_letra_boton|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|61|f9710_color_boton_cancelar|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|62|f9710_color_boton_aceptar|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|63|f9710_color_barra_total|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|64|f9710_color_tiquete_conf|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|65|f9710_color_tipo_letra_conf|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|66|f9710_color_datafono|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|67|f9710_alin_func_autogestion|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|68|f9710_color_comanda_recupera|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|69|f9710_color_alerta_post_fina|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|70|f9710_altura_barra_func_kds|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|71|f9710_modo_domiciliario|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|72|f9710_modo_asignacion|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|73|f9710_ind_total_autogestion|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|74|f9710_color_boton_gen_sc|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|75|f9710_color_letra_gen_sc|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|76|f9710_color_tipo_letra_gen_sc|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|77|f9710_color_boton_pos_sc|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|78|f9710_color_letra_pos_sc|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|79|f9710_color_tipo_letra_pos_sc|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|80|f9710_color_boton_neg_sc|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|81|f9710_color_letra_neg_sc|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|82|f9710_color_tipo_letra_neg_sc|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|83|f9710_color_boton_tec_sc|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|84|f9710_color_letra_tec_sc|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|85|f9710_color_tipo_letra_tec_sc|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|86|f9710_color_boton_esp_sc|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|87|f9710_color_letra_esp_sc|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|88|f9710_color_tipo_letra_esp_sc|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|89|f9710_rowid_foto_pant_ini_sc|int|NULL|10|0|YES
dbo|t9710_pdv_clase_tpv|90|f9710_rowid_foto_pant_fin_sc|int|NULL|10|0|YES
dbo|t9710_pdv_clase_tpv|91|f9710_id_tipo_ident_default|char|1|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|92|f9710_rowid_publicidad_final|int|NULL|10|0|YES
dbo|t9710_pdv_clase_tpv|93|f9710_rowid_mensaje_msm|int|NULL|10|0|YES
dbo|t9710_pdv_clase_tpv|94|f9710_ind_mostrar_pedido|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|95|f9710_ind_mostrar_entrega|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|96|f9710_ind_mostrar_nota|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|97|f9710_ind_mostrar_linea|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|98|f9710_ind_capturar_entidad|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|99|f9710_ind_degrade_cr|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|100|f9710_tipo_letra_kiosk|varchar|50|NULL|NULL|YES
dbo|t9710_pdv_clase_tpv|101|f9710_ind_volver_fam_agrp|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|102|f9710_rowid_cfg_apariencia|int|NULL|10|0|YES
dbo|t9710_pdv_clase_tpv|103|f9710_rowid_mensaje_cliente|int|NULL|10|0|YES
dbo|t9710_pdv_clase_tpv|104|f9710_ind_acum_dat_recg|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|105|f9710_ind_datafono_kiosco|smallint|NULL|5|0|NO
dbo|t9710_pdv_clase_tpv|106|f9710_ind_dias_elim_tpv|smallint|NULL|5|0|NO
dbo|t97101_pdv_clase_tpv_func|1|f97101_ts|datetime|NULL|NULL|NULL|NO
dbo|t97101_pdv_clase_tpv_func|2|f97101_id_cia|smallint|NULL|5|0|NO
dbo|t97101_pdv_clase_tpv_func|3|f97101_rowid_clase_tpv|int|NULL|10|0|NO
dbo|t97101_pdv_clase_tpv_func|4|f97101_rowid|int|NULL|10|0|NO
dbo|t97101_pdv_clase_tpv_func|5|f97101_orden|smallint|NULL|5|0|NO
dbo|t97101_pdv_clase_tpv_func|6|f97101_descripcion|varchar|50|NULL|NULL|NO
dbo|t97101_pdv_clase_tpv_func|7|f97101_foto|int|NULL|10|0|YES
dbo|t97101_pdv_clase_tpv_func|8|f97101_ind_default|smallint|NULL|5|0|NO
dbo|t97101_pdv_clase_tpv_func|9|f97101_tipo_funcion|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|1|f9711_ts|datetime|NULL|NULL|NULL|NO
dbo|t9711_pdv_clase_tpv_docto|2|f9711_id_cia|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|3|f9711_rowid|int|NULL|10|0|NO
dbo|t9711_pdv_clase_tpv_docto|4|f9711_rowid_clase_tpv|int|NULL|10|0|NO
dbo|t9711_pdv_clase_tpv_docto|5|f9711_id_clase_docto|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|6|f9711_orden|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|7|f9711_ind_maneja_item|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|8|f9711_ind_item|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|9|f9711_ind_referencia|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|10|f9711_ind_cod_barra|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|11|f9711_ind_serial|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|12|f9711_ind_consultar_item|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|13|f9711_ind_mostrar_foto|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|14|f9711_ind_maneja_familia|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|15|f9711_rowid_grupo_familia|int|NULL|10|0|YES
dbo|t9711_pdv_clase_tpv_docto|16|f9711_nro_digitos_barras|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|17|f9711_ind_imprimir_trans|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|18|f9711_rowid_comentarios_imp|int|NULL|10|0|YES
dbo|t9711_pdv_clase_tpv_docto|19|f9711_ind_cliente_credito|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|20|f9711_ind_cliente_pdv|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|21|f9711_ind_exige_cliente|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|22|f9711_ind_liq_lista_precio|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|23|f9711_ind_exige_vend|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|24|f9711_ind_mostrar_foto_vend|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|25|f9711_ind_modo_vend|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|26|f9711_ind_tarjeta_fiel|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|27|f9711_rowid_familia|int|NULL|10|0|YES
dbo|t9711_pdv_clase_tpv_docto|28|f9711_ind_promo_dcto_g|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|29|f9711_porc_minimo_separado|decimal|NULL|7|4|NO
dbo|t9711_pdv_clase_tpv_docto|30|f9711_ind_multiples_separ|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|31|f9711_ind_referencia_separ|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|32|f9711_rowid_item_ext_separado|int|NULL|10|0|YES
dbo|t9711_pdv_clase_tpv_docto|33|f9711_ind_dscto_separado|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|34|f9711_ind_precio_separado|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|35|f9711_etiqueta|varchar|20|NULL|NULL|NO
dbo|t9711_pdv_clase_tpv_docto|36|f9711_ind_color_tiquete|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|37|f9711_rowid_item_ext_domicilio|int|NULL|10|0|YES
dbo|t9711_pdv_clase_tpv_docto|38|f9711_ind_captura_notas|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|39|f9711_ind_req_verificacion|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|40|f9711_ind_backor_domicilio|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|41|f9711_rowid_cpto_domicilio|int|NULL|10|0|YES
dbo|t9711_pdv_clase_tpv_docto|42|f9711_rowid_cpto_domicilio_sob|int|NULL|10|0|YES
dbo|t9711_pdv_clase_tpv_docto|43|f9711_ind_captura_mesa|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|44|f9711_ind_propina|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|45|f9711_porcentaje_propina|decimal|NULL|9|4|NO
dbo|t9711_pdv_clase_tpv_docto|46|f9711_rowid_item_ext_propina|int|NULL|10|0|YES
dbo|t9711_pdv_clase_tpv_docto|47|f9711_ind_maneja_localizador|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|48|f9711_rango_min_localizador|int|NULL|10|0|NO
dbo|t9711_pdv_clase_tpv_docto|49|f9711_rango_max_localizador|int|NULL|10|0|NO
dbo|t9711_pdv_clase_tpv_docto|50|f9711_ind_donacion|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|51|f9711_ind_tipo_dcto_fac_abo|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|52|f9711_ind_mostrar_hh_tiqte|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|53|f9711_ind_mostrar_um_adic|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|54|f9711_ind_marchar_silla|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|55|f9711_ind_vend_usuario_int|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|56|f9711_ind_gen_retencion_aut|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|57|f9711_etiquetas_tamano|varchar|256|NULL|NULL|NO
dbo|t9711_pdv_clase_tpv_docto|58|f9711_forzar_modo_cons_obsq|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|59|f9711_rowid_grupo_pasos|int|NULL|10|0|YES
dbo|t9711_pdv_clase_tpv_docto|60|f9711_ind_oper_modo_comanda|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|61|f9711_ind_detalla_item_mult|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|62|f9711_rowid_familia_cortesia|int|NULL|10|0|YES
dbo|t9711_pdv_clase_tpv_docto|63|f9711_ind_marchar_cortesia|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|64|f9711_nro_cubiertos_cortesia|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|65|f9711_rowid_paso_cortesia|int|NULL|10|0|YES
dbo|t9711_pdv_clase_tpv_docto|66|f9711_id_concepto_vta|smallint|NULL|5|0|YES
dbo|t9711_pdv_clase_tpv_docto|67|f9711_id_motivo_vta_cortesia|char|2|NULL|NULL|YES
dbo|t9711_pdv_clase_tpv_docto|68|f9711_vista_previa_tiquete|varchar|40|NULL|NULL|NO
dbo|t9711_pdv_clase_tpv_docto|69|f9711_ind_etiqueta_item|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|70|f9711_ind_abono_exclu_separ|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|71|f9711_ind_foto_ampliada|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|72|f9711_ind_cliente_cr_pos|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|73|f9711_ind_color_linea_dscto|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|74|f9711_ind_telefono_domic|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|75|f9711_nro_meses_act_clipos|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|76|f9711_id_mpago_tpv_domic|varchar|4|NULL|NULL|YES
dbo|t9711_pdv_clase_tpv_docto|77|f9711_rowid_tipo_entrega|int|NULL|10|0|YES
dbo|t9711_pdv_clase_tpv_docto|78|f9711_ind_tipo_entrega|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|79|f9711_ind_notas_totalizar|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|80|f9711_tiemp_bloq_vend_usr_int|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|81|f9711_ind_sel_vend_por_item|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|82|f9711_ind_dsct_global_mpago|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|83|f9711_ind_unificar_fideliza|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|84|f9711_ind_vend_x_docto|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|85|f9711_ind_busc_barr_itemfla|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|86|f9711_ind_dejar_act_obseq|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|87|f9711_ind_pregunta_propina|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|88|f9711_modo_porc_propina|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|89|f9711_ind_imp_bono_cambio|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|90|f9711_ind_vend_clave|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|91|f9711_ind_metodo_redon_prop|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|92|f9711_precision_propina|decimal|NULL|10|4|NO
dbo|t9711_pdv_clase_tpv_docto|93|f9711_rowid_item_ext_redondeo|int|NULL|10|0|YES
dbo|t9711_pdv_clase_tpv_docto|94|f9711_precision_redondeo_tot|decimal|NULL|10|4|NO
dbo|t9711_pdv_clase_tpv_docto|95|f9711_rowid_item_ext_anticipo|int|NULL|10|0|YES
dbo|t9711_pdv_clase_tpv_docto|96|f9711_rowid_foto|int|NULL|10|0|YES
dbo|t9711_pdv_clase_tpv_docto|97|f9711_ind_modo_tiq_comanda|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|98|f9711_ind_mostrar_cod_vend|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|99|f9711_ind_selec_lista_item|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|100|f9711_color_1_mesa_alerta|varchar|50|NULL|NULL|NO
dbo|t9711_pdv_clase_tpv_docto|101|f9711_color_2_mesa_alerta|varchar|50|NULL|NULL|NO
dbo|t9711_pdv_clase_tpv_docto|102|f9711_color_3_mesa_alerta|varchar|50|NULL|NULL|NO
dbo|t9711_pdv_clase_tpv_docto|103|f9711_tiempo_1_mesa_alerta|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|104|f9711_tiempo_2_mesa_alerta|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|105|f9711_ind_mostrar_ref_gift|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|106|f9711_ind_reg_mesa_cta|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|107|f9711_ind_cap_item_mesa_cal|smallint|NULL|5|0|NO
dbo|t9711_pdv_clase_tpv_docto|108|f9711_ind_filtrar_mesa_vend|smallint|NULL|5|0|NO
