TABLE_SCHEMA|TABLE_NAME|COLUMN_NAME|ORDINAL_POSITION|CONSTRAINT_NAME
dbo|t4512_cm_ad_docto_campos|f4512_rowid_ar_docto|1|PK_t4512
dbo|t4512_cm_ad_docto_campos|f4512_campo|2|PK_t4512
dbo|t4513_cm_ad_movto|f4513_rowid|1|PK_t4513
dbo|t4514_cm_adev_docto|f4514_rowid|1|PK_t4514
dbo|t4515_cm_adev_docto_campos|f4515_rowid_adev_docto|1|PK_t4515
dbo|t4515_cm_adev_docto_campos|f4515_campo|2|PK_t4515
dbo|t4516_cm_adev_movto|f4516_rowid|1|PK_t4516
dbo|t452_cm_docto_sobrecosto|f452_rowid|1|PK_t452
dbo|t453_cm_docto_sobrecostos_imp|f453_rowid_docto_sobrecost_imp|1|PK_t453
dbo|t453_cm_docto_sobrecostos_imp|f453_id_llave_imp|2|PK_t453
dbo|t454_cm_docto_compras_fletes|f454_rowid_docto|1|PK_t454_1
dbo|t455_cm_factura_docto|f455_rowid_docto|1|PK_t455
dbo|t460_cm_docto_remision_venta|f460_rowid_docto|1|PK_t460
dbo|t4601_cm_ar_docto|f4601_rowid|1|PK_t4601
dbo|t4602_cm_ar_docto_campos|f4602_rowid_ar_docto|1|PK_t4602
dbo|t4602_cm_ar_docto_campos|f4602_campo|2|PK_t4602
dbo|t4603_cm_ar_movto|f4603_rowid|1|PK_t4603
dbo|t4604_cm_ar_movto_rem|f4604_rowid_movto_ar|1|PK_t4604
dbo|t4604_cm_ar_movto_rem|f4604_rowid_docto_rem|2|PK_t4604
dbo|t4604_cm_ar_movto_rem|f4604_um|3|PK_t4604
dbo|t461_cm_docto_factura_venta|f461_rowid_docto|1|PK_t461
dbo|t4611_cm_docto_factura_vta_pos|f4611_rowid|1|PK_t4611
dbo|t4612_cm_docto_vta_log|f4612_rowid|1|PK_t4612
dbo|t4613_cm_docto_fact_agil|f4613_rowid_docto|1|PK_t4613
dbo|t4614_cm_docto_turno|f4614_rowid|1|PK_t4614
dbo|t46141_cm_docto_turno_detalle|f46141_rowid|1|PK_t46141
dbo|t4615_cm_docto_domicilios|f4615_rowid_docto|1|PK_t4615
dbo|t4616_cm_control_entrega|f4616_rowid|1|PK_t4616
dbo|t4617_cm_docto_entrega|f4617_rowid|1|PK_t4617
dbo|t4618_cm_movto_entrega|f4618_rowid|1|PK_t4618
dbo|t4619_cm_docto_fact_nota|f4619_rowid_factura_movto|1|PK_t4619
dbo|t4619_cm_docto_fact_nota|f4619_rowid_nota_movto|2|PK_t4619
dbo|t462_cm_docto_transportador|f462_rowid_docto|1|PK_t462
dbo|t463_cm_docto_planilla|f463_rowid|1|PK_t463
dbo|t464_cm_docto_planilla_rel|f464_rowid|1|PK_t464
dbo|t465_cm_docto_verifica|f465_rowid_docto|1|PK_t465
dbo|t466_cm_movto_verifica|f466_rowid|1|PK_t466
dbo|t467_cm_movto_verifica_inv|f467_rowid_movto_inv|1|PK_t467
dbo|t468_cm_novedades_verifica|f468_rowid|1|PK_t468
dbo|t469_cm_docto_desc_tecnicas|f469_rowid|1|PK_t469
dbo|t470_cm_movto_invent|f470_rowid|1|PK_t470
dbo|t4701_cm_movto_inv_rel|f4701_rowid_movto_inv|1|PK_t4701
dbo|t4702_cm_log_movto_invent|f4702_rowid_movto|1|PK_t4702
dbo|t4703_movto_inv_import|f4703_rowid|1|PK_t4703
dbo|t471_cm_movto_invent_dscto|f471_rowid_movto_inv|1|PK_t471
dbo|t471_cm_movto_invent_dscto|f471_orden|2|PK_t471
dbo|t471_cm_movto_invent_dscto|f471_ind_tipo_dscto|3|PK_t471
dbo|t472_cm_movto_invent_imp|f472_rowid_movto_inv|1|PK_t472
dbo|t472_cm_movto_invent_imp|f472_id_llave_impuesto|2|PK_t472
dbo|t473_cm_movto_invent_ret_temp|f473_rowid_movto_inv|1|PK_t473
dbo|t473_cm_movto_invent_ret_temp|f473_id_llave_retencion|2|PK_t473
dbo|t474_cm_movto_kit_temp|f474_rowid|1|PK_t474
dbo|t475_cm_movto_kit_adic_temp|f475_rowid|1|PK_t475
dbo|t476_cm_movto_costos|f476_rowid_movto|1|PK_t476_cm_movto_costos
dbo|t476_cm_movto_costos|f476_id_grupo_costo|2|PK_t476_cm_movto_costos
dbo|t476_cm_movto_costos|f476_id_segmento_costo|3|PK_t476_cm_movto_costos
dbo|t476_cm_movto_costos|f476_id_segmento_costo_origen|4|PK_t476_cm_movto_costos
dbo|t4761_cm_log_movto_costos|f4761_rowid_movto|1|PK_t4761
dbo|t4761_cm_log_movto_costos|f4761_id_grupo_costo|2|PK_t4761
dbo|t4761_cm_log_movto_costos|f4761_id_segmento_costo|3|PK_t4761
dbo|t4761_cm_log_movto_costos|f4761_id_segmento_costo_origen|4|PK_t4761
dbo|t477_cm_movto_consig|f477_rowid|1|PK_t477
dbo|t4771_cm_movto_consig_seriales|f4771_rowid|1|PK_t4771
dbo|t478_cm_movto_consig_imp|f478_rowid_movto_consig|1|PK_t478
dbo|t478_cm_movto_consig_imp|f478_id_llave_impuesto|2|PK_t478
dbo|t479_cm_movto_seriales|f479_rowid_movto_inv|1|PK_t479
dbo|t479_cm_movto_seriales|f479_rowid_serial|2|PK_t479
dbo|t480_cm_movto_op_temp|f480_rowid|1|PK_t480
dbo|t481_cm_movto_costo_op_temp|f481_rowid|1|PK_t481
dbo|t482_cm_movto_kit_ser_temp|f482_rowid|1|PK_t482
dbo|t483_cm_movto_paquete|f483_rowid_movto_inv|1|PK_t483
dbo|t484_cm_movto_dist|f484_rowid|1|PK_t484
dbo|t485_cm_movto_destare|f485_rowid|1|PK_t485
dbo|t486_cm_movto_destare_comprom|f486_rowid|1|PK_t486
dbo|t4871_cm_vnr|f4871_rowid|1|PK_t4871
dbo|t4872_cm_saldos_niif|f4872_rowid|1|PK_t4872
dbo|t4873_cm_movto_niif|f4873_rowid|1|PK_t4873
dbo|t4874_cm_ajuste_pp|f4874_rowid|1|PK_t4874
dbo|t4881_log_movto_inv|f4881_rowid|1|PK_t4881
dbo|t4882_log_movto_costos|f4882_rowid|1|PK_t4882
dbo|t489_cm_saldo_dispensacion|f489_rowid_movto_inv|1|PK_t489
dbo|t490_cm_plan_ppto|f490_id_cia|1|PK_t490
dbo|t490_cm_plan_ppto|f490_id|2|PK_t490
dbo|t491_cm_plan_ppto_detalle|f491_rowid|1|PK_t491
dbo|t4917_proy_base_distribucion|f4917_rowid|1|PK_t4917
dbo|t4918_proy_estructura|f4918_id_cia|1|PK_t4918
dbo|t4918_proy_estructura|f4918_id|2|PK_t4918
dbo|t4919_proy_estructura_nivel|f4919_id_cia|1|PK_t4919
dbo|t4919_proy_estructura_nivel|f4919_id_estructura|2|PK_t4919
dbo|t4919_proy_estructura_nivel|f4919_nivel|3|PK_t4919
dbo|t4920_mc_tipos_recursos|f4920_rowid|1|PK_t4920
dbo|t4921_mc_clases_proyecto|f4921_id|1|PK_t4921
dbo|t4922_mc_proyecto_master|f4922_rowid|1|PK_t4922
dbo|t4923_proyecto_etapa|f4923_rowid|1|PK_t4923
dbo|t4924_proy_etapa_predecesora|f4924_rowid|1|PK_t4924
dbo|t4925_proyecto_recursos|f4925_rowid|1|PK_t4925
dbo|t4926_proy_recursos_resumen|f4926_id_cia|1|PK_t4926
dbo|t4926_proy_recursos_resumen|f4926_id_proyecto|2|PK_t4926
dbo|t4926_proy_recursos_resumen|f4926_rowid_etapa|3|PK_t4926
dbo|t4926_proy_recursos_resumen|f4926_rowid_item_ext|4|PK_t4926
dbo|t4928_proyecto_item_compra|f4928_id_cia|1|PK_t4928
dbo|t4928_proyecto_item_compra|f4928_id_proyecto|2|PK_t4928
dbo|t4928_proyecto_item_compra|f4928_rowid_item_ext|3|PK_t4928
dbo|t4929_proyecto_movto_real|f4929_rowid|1|PK_t4929
dbo|t4940_cm_ppto_actividad|f4940_rowid_ppto_control|1|PK_t4940
dbo|t4940_cm_ppto_actividad|f4940_rowid_ccosto_activ|2|PK_t4940
dbo|t4941_proyecto_docto|f4941_rowid|1|PK_t4941
dbo|t4942_proyecto_movto_act|f4942_rowid|1|PK_t4942
dbo|t4943_proyecto_movto_rec|f4943_rowid|1|PK_t4943
dbo|t4944_proyecto_movto_si|f4944_rowid|1|PK_t4944
dbo|t4945_proyecto_movto_distrib|f4945_rowid|1|PK_t4945
dbo|t4951_cm_ppto_control|f4951_rowid|1|PK_t4951
dbo|t4952_cm_ppto_control_co|f4952_rowid_ppto_control|1|PK_t4952
dbo|t4952_cm_ppto_control_co|f4952_id_co|2|PK_t4952
dbo|t4953_cm_ppto_control_terc|f4953_rowid_ppto_control|1|PK_t4953
dbo|t4953_cm_ppto_control_terc|f4953_rowid_terc_respon|2|PK_t4953
dbo|t4955_cm_ppto|f4955_rowid|1|PK_t4955
dbo|t4956_cm_movto_ppto|f4956_rowid|1|PK_t4956
dbo|t4957_cm_movto_ppto_real|f4957_rowid|1|PK_t4957
dbo|t496_cm_cond_pago_item|f496_rowid|1|PK_t496
dbo|t4961_cm_cond_vta_item|f4961_rowid|1|PK_t4961
dbo|t4962_cm_cond_entrega|f4962_rowid|1|PK_t4962
dbo|t49621_cm_cond_ent_tipos_d|f49621_rowid|1|PK_t49621
dbo|t49622_cm_cond_ent_tarifas|f49622_rowid|1|PK_t49622
dbo|t4963_cm_cond_ent_prod|f4963_rowid|1|PK_t4963
dbo|t497_cm_dias_limite_producto|f497_rowid|1|PK_t497
dbo|t498_mc_excepciones_compras|f498_rowid|1|PK_t498
dbo|t499_cm_lote_impo_docto|f499_rowid|1|PK_t499
dbo|t509_co_log_doctos_lib_peru|f509_id_cia|1|PK_t509
dbo|t509_co_log_doctos_lib_peru|f509_id_periodo|2|PK_t509
dbo|t509_co_log_doctos_lib_peru|f509_id_libro_reporte|3|PK_t509
dbo|t509_co_log_doctos_lib_peru|f509_rowid_docto|4|PK_t509
dbo|t510_co_inst_fn_tasas|f510_id_cia|1|PK_t510
dbo|t510_co_inst_fn_tasas|f510_ind_tipo|2|PK_t510
dbo|t510_co_inst_fn_tasas|f510_fecha|3|PK_t510
dbo|t511_co_inst_fn_tipo_inst|f511_rowid|1|PK_t511
dbo|t512_co_inst_fn|f512_rowid|1|PK_t512
dbo|t5121_co_inst_fn_proy_amort|f5121_rowid|1|PK_t5121
dbo|t513_co_inst_fn_movto|f513_rowid|1|PK_t513
dbo|t515_co_caja_menor|f515_rowid|1|PK_t515
dbo|t516_co_caja_menor_moneda|f516_rowid|1|PK_t516
dbo|t517_co_caja_menor_mon_mov|f517_rowid|1|PK_t517
dbo|t518_co_caja_menor_leg_doc|f518_rowid_docto|1|PK_t518
dbo|t519_co_anticipos_leg_doc|f519_rowid_docto|1|PK_t519
dbo|t520_co_cpto_contable|f520_rowid|1|PK_t520
dbo|t521_co_pred_contable|f521_rowid|1|PK_t521
dbo|t522_co_pred_contable_det|f522_rowid|1|PK_t522
dbo|t525_gc_ci_cp|f525_id_cia|1|PK_t525
dbo|t527_gc_ci_docto_cp|f527_rowid|1|PK_t527
dbo|t528_gc_ci_movto_cp|f528_rowid|1|PK_t528
dbo|t530_gc_formatos|f530_id|1|PK_t530
dbo|t530_gc_formatos|f530_ind_tipo|2|PK_t530
dbo|t530_gc_formatos|f530_ano_cpto|3|PK_t530
dbo|t5301_gc_formatos_xml_est|f5301_id_formato|1|PK_t5301
dbo|t5301_gc_formatos_xml_est|f5301_version|2|PK_t5301
dbo|t5301_gc_formatos_xml_est|f5301_id_tipo_entidad|3|PK_t5301
dbo|t5301_gc_formatos_xml_est|f5301_ano_cpto|4|PK_t5301
dbo|t5302_gc_entidades|f5302_id|1|PK_t5302
dbo|t531_gc_formatos_estructura|f531_id_formato|1|PK_t531
dbo|t531_gc_formatos_estructura|f531_version|2|PK_t531
dbo|t531_gc_formatos_estructura|f531_tipo_reg|3|PK_t531
dbo|t531_gc_formatos_estructura|f531_campo|4|PK_t531
dbo|t531_gc_formatos_estructura|f531_id_tipo_entidad|5|PK_t531
dbo|t531_gc_formatos_estructura|f531_ano_cpto|6|PK_t531
dbo|t532_gc_grupos|f532_id_cia|1|PK_t532
dbo|t532_gc_grupos|f532_id|2|PK_t532
dbo|t532_gc_grupos|f532_ano_cpto|3|PK_t532
dbo|t533_gc_conceptos|f533_id|1|PK_t533
dbo|t533_gc_conceptos|f533_id_tipo_entidad|2|PK_t533
dbo|t533_gc_conceptos|f533_ano_cpto|3|PK_t533
dbo|t534_gc_fmto_cpto|f534_rowid|1|PK_t534
dbo|t535_gc_fmto_cpto_auxiliares|f535_rowid|1|PK_t535
dbo|t5353_saldos_cxc|f5353_rowid|1|PK_t5353
dbo|t5354_saldos_cxp|f5354_rowid|1|PK_t5354
dbo|t5355_acum_activos_fijos_niif|f5355_rowid|1|PK_t5355
dbo|t5356_acum_activos_fijos|f5356_rowid|1|PK_t5356
dbo|t536_gc_movimiento|f536_rowid|1|PK_t536
dbo|t5361_gc_movimiento|f5361_rowid|1|PK_t5361
dbo|t5362_gc_movimiento_rmb|f5362_rowid|1|PK_t5362
dbo|t537_gc_envios|f537_ano|1|PK_t537_gc_envios
dbo|t538_gc_consorcio|f538_id_cia|1|PK_t538
dbo|t538_gc_consorcio|f538_rowid_tercero|2|PK_t538
dbo|t538_gc_consorcio|f538_ano_cpto|3|PK_t538
dbo|t540_lg_sesiones|f540_rowid|1|PK_t540
dbo|t5400_res_exis_item_bdg|f5400_rowid|1|PK_t5400
dbo|t5401_res_exis_item_ubic_lote|f5401_rowid|1|PK_t5401
dbo|t5402_res_exis_item_instal|f5402_rowid|1|PK_t5402
dbo|t5403_lg_sesiones_token|f5403_token|1|PK_t5403
dbo|t541_lg_log|f541_rowid|1|PK_t541
dbo|t542_ss_sesion_w|f542_rowid_usuario|1|PK_t542
dbo|t542_ss_sesion_w|f542_id_maquina|2|PK_t542
dbo|t542_ss_sesion_w|f542_id_sesion|3|PK_t542
dbo|t543_exp_tablas|f543_id_cia|1|PK_t543
dbo|t543_exp_tablas|f543_id|2|PK_t543
dbo|t543_exp_tablas|f543_tipo_reg|3|PK_t543
dbo|t543_exp_tablas|f543_subtipo_reg|4|PK_t543
dbo|t543_exp_tablas|f543_version|5|PK_t543
dbo|t544_exp_registro|f544_rowid|1|PK_t544
dbo|t545_mn_grupos_menu|f545_id|1|PK_t545
dbo|t5450_acum_inventarios|f5450_rowid|1|PK_t5450
dbo|t5451_acum_compras|f5451_rowid|1|PK_t5451
dbo|t5452_mn_grupos_menu_cu|f5452_id_grupo_menu|1|PK_t5452
dbo|t5452_mn_grupos_menu_cu|f5452_id_cultura|2|PK_t5452
dbo|t546_mn_menu_metodos|f546_id_metodo|1|PK_t546
dbo|t5461_acum_ventas_fact|f5461_rowid|1|PK_t5461
dbo|t5462_mn_menu_metodos_cu|f5462_id_metodo|1|PK_t5462
dbo|t5462_mn_menu_metodos_cu|f5462_id_cultura|2|PK_t5462
dbo|t5463_acum_ventas_fact_ocac|f5463_rowid|1|PK_t5463
dbo|t5465_acum_ventas_fact_pos|f5465_rowid|1|PK_t5465
dbo|t5466_acum_ventas_fecha|f5466_rowid|1|PK_t5466
dbo|t5467_acum_ventas_periodo|f5467_rowid|1|PK_t5467
dbo|t547_mn_menu_otros|f547_id|1|PK_t547
dbo|t548_mn_menus|f548_id|1|PK_t548
dbo|t548_mn_menus|f548_indice|2|PK_t548
dbo|t5481_mn_menus_w|f5481_id|1|PK_t5481
dbo|t5481_mn_menus_w|f5481_indice|2|PK_t5481
dbo|t5482_mn_menus_cu|f5482_id_menu|1|PK_t5482
dbo|t5482_mn_menus_cu|f5482_id_indice|2|PK_t5482
dbo|t5482_mn_menus_cu|f5482_id_cultura|3|PK_t5482
dbo|t5483_mn_menus_favoritos|f5483_rowid_usuario|1|PK_t5483
dbo|t5483_mn_menus_favoritos|f5483_id|2|PK_t5483
dbo|t5483_mn_menus_favoritos|f5483_indice|3|PK_t5483
dbo|t5484_mn_fw_menu_maestro|f5484_id|1|PK_t5484
dbo|t5485_mn_fw_metodos|f5485_id|1|PK_t5485
dbo|t5485_mn_fw_metodos|f5485_id_menu_maestro|2|PK_t5485
dbo|t54851_mn_fw_met_excluidos|f54851_id_menu_maestro|1|PK_t54851
dbo|t54851_mn_fw_met_excluidos|f54851_id_metodo|2|PK_t54851
dbo|t5486_mn_fw_tipo_seguridad|f5486_id|1|PK_t5486
dbo|t549_mn_menus_grupos_menu|f549_rowid|1|PK_t549
dbo|t5491_mn_menus_grupos_menu_w|f5491_rowid|1|PK_t5491
dbo|t550_ss_perfiles|f550_id_cia|1|PK_t550
dbo|t550_ss_perfiles|f550_id|2|PK_t550
dbo|t5501_ss_fw_perfiles_nav|f5501_rowid|1|PK_t5501
dbo|t5502_ss_perfiles_sincronizar|f5502_nombre|1|PK_t5502
dbo|t5503_ss_perfiles_sinc_cias|f5503_nombre|1|PK_t5503
dbo|t5503_ss_perfiles_sinc_cias|f5503_id_cia|2|PK_t5503
dbo|t551_ss_metodos_generales|f551_rowid|1|PK_t551
dbo|t552_ss_usuarios|f552_rowid|1|PK_t552
dbo|t5521_ss_usuarios_claves|f5521_rowid|1|PK_t5521
dbo|t5522_ss_usuarios_programa|f5522_rowid|1|PK_t5522
dbo|t553_ss_parametros_generales|f553_id_metodo|1|PK_t553
dbo|t553_ss_parametros_generales|f553_id|2|PK_t553
dbo|t554_ss_politicas|f554_rowid|1|PK_t554
dbo|t561_ss_metodos|f561_id|1|PK_t561
dbo|t5611_ss_metodos_cu|f5611_id_metodo|1|PK_t5611
dbo|t5611_ss_metodos_cu|f5611_id_cultura|2|PK_t5611
dbo|t562_ss_parametros|f562_id_metodo|1|PK_t562
dbo|t562_ss_parametros|f562_id|2|PK_t562
dbo|t563_ss_metodos_modulos|f563_rowid|1|PK_t563
dbo|t564_ss_metodos_sp|f564_sp|1|PK_t564
dbo|t564_ss_metodos_sp|f564_id_metodo|2|PK_t564
dbo|t570_ss_metodos_perfil|f570_rowid_metodo_perfil|1|PK_t570
dbo|t571_ss_usuarios_perfil|f571_id_cia|1|PK_t571
dbo|t571_ss_usuarios_perfil|f571_id_perfil|2|PK_t571
dbo|t571_ss_usuarios_perfil|f571_rowid_usuario|3|PK_t571
dbo|t572_ss_consultas_perfil|f572_rowid|1|PK_t572
dbo|t5780_sm_grupo_metodo|f5780_ind_tipo_seguridad|1|PK_t5780
dbo|t5780_sm_grupo_metodo|f5780_id|2|PK_t5780
dbo|t5781_sm_metodo|f5781_ind_tipo_seguridad|1|PK_t5781
dbo|t5781_sm_metodo|f5781_id|2|PK_t5781
dbo|t5782_sm_metodos_app|f5782_id|1|PK_t5782
dbo|t5783_sm_perfiles|f5783_ind_tipo_seguridad|1|PK_t5783
dbo|t5783_sm_perfiles|f5783_id_cia|2|PK_t5783
dbo|t5783_sm_perfiles|f5783_id|3|PK_t5783
dbo|t5784_sm_Perfiles_metodo|f5784_ind_tipo_seguridad|1|PK_t5784
dbo|t5784_sm_Perfiles_metodo|f5784_id_cia|2|PK_t5784
dbo|t5784_sm_Perfiles_metodo|f5784_id_perfil|3|PK_t5784
dbo|t5784_sm_Perfiles_metodo|f5784_id_metodo|4|PK_t5784
dbo|t57841_sm_perfiles_met_app|f57841_ind_tipo_seguridad|1|PK_t57841
dbo|t57841_sm_perfiles_met_app|f57841_id_cia|2|PK_t57841
dbo|t57841_sm_perfiles_met_app|f57841_id_perfil|3|PK_t57841
dbo|t57841_sm_perfiles_met_app|f57841_id_metodo_app|4|PK_t57841
dbo|t5785_sm_perfil_parametros|f5785_ind_tipo_seguridad|1|PK_t5785
dbo|t5785_sm_perfil_parametros|f5785_id_cia|2|PK_t5785
dbo|t5785_sm_perfil_parametros|f5785_id_perfil|3|PK_t5785
dbo|t5786_sm_perfil_param_listasp|f5786_ind_tipo_seguridad|1|PK_t5786
dbo|t5786_sm_perfil_param_listasp|f5786_id_cia|2|PK_t5786
dbo|t5786_sm_perfil_param_listasp|f5786_id_perfil|3|PK_t5786
dbo|t5786_sm_perfil_param_listasp|f5786_id_lista_precio|4|PK_t5786
dbo|t5787_sm_perfil_param_mpago|f5787_ind_tipo_seguridad|1|PK_t5787
dbo|t5787_sm_perfil_param_mpago|f5787_id_cia|2|PK_t5787
dbo|t5787_sm_perfil_param_mpago|f5787_id_perfil|3|PK_t5787
dbo|t5787_sm_perfil_param_mpago|f5787_id_medio_pago|4|PK_t5787
dbo|t5788_sm_perfiles_apliciones|f5788_ind_tipo_seguridad|1|PK_t5788
dbo|t5788_sm_perfiles_apliciones|f5788_id_cia|2|PK_t5788
dbo|t5788_sm_perfiles_apliciones|f5788_id_perfil|3|PK_t5788
dbo|t5788_sm_perfiles_apliciones|f5788_id_aplicacion|4|PK_t5788
dbo|t5789_perfiles_general|f5789_ind_tipo_seguridad|1|PK_t5789
dbo|t5789_perfiles_general|f5789_id_cia|2|PK_t5789
dbo|t5789_perfiles_general|f5789_id_perfil|3|PK_t5789
dbo|t5790_sm_ruta|f5790_rowid|1|PK_t5790
dbo|t5791_sm_ruta_frecuencia|f5791_rowid|1|PK_t5791
dbo|t5792_sm_ruta_visita|f5792_rowid|1|PK_t5792
dbo|t5793_sm_grupo_aplicaciones|f5793_ind_tipo_seguridad|1|PK_t5793
dbo|t5793_sm_grupo_aplicaciones|f5793_id|2|PK_t5793
dbo|t5794_sm_aplicaciones|f5794_ind_tipo_seguridad|1|PK_t5794
dbo|t5794_sm_aplicaciones|f5794_id|2|PK_t5794
dbo|t5795_sm_menu_parametros_app|f5795_id|1|PK_t5795
dbo|t5796_sm_perfil_parametros_app|f5796_ind_tipo_seguridad|1|PK_t5796
dbo|t5796_sm_perfil_parametros_app|f5796_id_cia|2|PK_t5796
dbo|t5796_sm_perfil_parametros_app|f5796_id_perfil|3|PK_t5796
dbo|t5796_sm_perfil_parametros_app|f5796_id_grupo_entidad|4|PK_t5796
dbo|t5798_sm_update_service_pack|f5798_id_version|1|PK_t5798
dbo|t5798_sm_update_service_pack|f5798_id_service_pack|2|PK_t5798
dbo|t5799_sm_catalogo_obsequios|f5799_rowid|1|PK_t5799
dbo|t580_ff_fotos|f580_rowid|1|PK_t580
dbo|t5801_ff_fotos_baja_calidad|f5801_rowid_foto|1|PK_t5801
dbo|t5802_ff_fotos_formatos|f5802_rowid|1|PK_t5802
dbo|t585_co_planilla|f585_rowid|1|PK_t585
dbo|t586_co_odc|f586_rowid|1|PK_t586
dbo|t587_co_planilla_rel|f587_rowid|1|PK_t587
dbo|t5871_co_planilla_rel_rc|f5871_rowid_control|1|PK_t5871
dbo|t5871_co_planilla_rel_rc|f5871_rowid_planilla_rel|2|PK_t5871
dbo|t5871_co_planilla_rel_rc|f5871_rowid_rc|3|PK_t5871
dbo|t588_co_control|f588_rowid|1|PK_t588
dbo|t589_co_control_doctos|f589_rowid|1|PK_t589
dbo|t590_co_control_medios_pago|f590_rowid|1|PK_t590
dbo|t591_co_control_aplicados|f591_rowid|1|PK_t591
dbo|t592_co_planilla_rel_ajustes|f592_rowid|1|PK_t592
dbo|t593_cm_planilla_facturas|f593_rowid|1|PK_t593
dbo|t594_cm_planilla_transp|f594_rowid_docto_planilla|1|PK_t594
dbo|t595_co_ant_cpto_tipo|f595_rowid|1|PK_t595
dbo|t5951_co_ant_cpto|f5951_rowid|1|PK_t5951
dbo|t5952_co_ant_solicitud|f5952_rowid|1|PK_t5952
dbo|t5953_co_ant_solicitud_det|f5953_rowid|1|PK_t5953
dbo|t5953_co_ant_solicitud_det|f5953_id_cia|2|PK_t5953
dbo|t5954_co_ant_grupo_cpto|f5954_rowid|1|PK_t5954
dbo|t5955_co_ant_grupo_cpto_det|f5955_rowid|1|PK_t5955
dbo|t596_co_viaje_plan_docto|f596_rowid|1|PK_t596
dbo|t5961_co_viaje_plan_tramos|f5961_rowid|1|PK_t5961
dbo|t5962_co_viaje_plan_tr_cpto|f5962_rowid|1|PK_t5962
dbo|t5963_co_viaje_plan_cpt_pre|f5963_rowid|1|PK_t5963
dbo|t5966_co_plan_vje_tipo_transp|f5966_rowid|1|PK_t5966
dbo|t5967_co_plan_viaje_categ|f5967_rowid|1|PK_t5967
dbo|t5968_co_viaje_cpto|f5968_rowid|1|PK_t5968
dbo|t5969_co_viaje_cpto_monto|f5969_rowid|1|PK_t5969
dbo|t5970_co_viaje_tarifa|f5970_rowid|1|PK_t5970
dbo|t5971_co_viaje_grupo_ccosto|f5971_rowid|1|PK_t5971
dbo|t5972_co_viaje_grupo_ccosto_a|f5972_rowid|1|PK_t5972
dbo|t5973_co_viaje_plant|f5973_rowid|1|PK_t5973
dbo|t5974_co_viaje_plant_cptos|f5974_rowid|1|PK_t5974
dbo|t600_in_informes|f600_rowid|1|PK_t600
dbo|t6001_in_informes_perfiles|f6001_id_cia|1|PK_t6001
dbo|t6001_in_informes_perfiles|f6001_tipo|2|PK_t6001
dbo|t6001_in_informes_perfiles|f6001_nombre|3|PK_t6001
dbo|t6001_in_informes_perfiles|f6001_id_perfiles|4|PK_t6001
dbo|t6002_in_informes_pruebas|f6002_tipo|1|PK_t6002_in_informes_pruebas
dbo|t6005_in_informes_log|f6005_rowid|1|PK_t6005
dbo|t601_in_informes_usuarios|f601_id_cia|1|PK_t601
dbo|t601_in_informes_usuarios|f601_tipo|2|PK_t601
dbo|t601_in_informes_usuarios|f601_usuario|3|PK_t601
dbo|t602_in_consulta|f602_rowid|1|PK_t602
dbo|t6021_in_consulta_dicc_ref|f6021_id|1|PK_t6021
dbo|t6022_in_consulta_dicc_datos|f6022_id_referencia|1|PK_t6022
dbo|t6022_in_consulta_dicc_datos|f6022_consecutivo|2|PK_t6022
dbo|t6023_in_consulta_ba|f6023_rowid|1|PK_t6023_in_consulta_ba
dbo|t603_in_consulta_join|f603_tipo|1|PK_t603
dbo|t603_in_consulta_join|f603_tabla_join|2|PK_t603
dbo|t6031_in_consulta_join_ba|f6031_tipo|1|PK_t6031
dbo|t6031_in_consulta_join_ba|f6031_tabla_join|2|PK_t6031
dbo|t604_in_consulta_entidad|f604_tipo|1|PK_t604
dbo|t604_in_consulta_entidad|f604_id_tipo_entidad|2|PK_t604
dbo|t606_in_funciones_cubo|f606_funcion|1|PK_t606
dbo|t609_in_formatos_adicionales|f609_id_tipo_tabla|1|PK_t609
dbo|t609_in_formatos_adicionales|f609_rowid_docto|2|PK_t609
dbo|t609_in_formatos_adicionales|f609_id_formato|3|PK_t609
dbo|t610_in_formatos|f610_id|1|PK_t610
dbo|t611_in_formatos_parametros|f611_id_formato|1|PK_t611
dbo|t611_in_formatos_parametros|f611_orden|2|PK_t611
dbo|t6111_in_formatos_param_valor|f6111_id_formato|1|PK_t6111
dbo|t6111_in_formatos_param_valor|f6111_orden_param|2|PK_t6111
dbo|t6111_in_formatos_param_valor|f6111_valor|3|PK_t6111
dbo|t612_in_dicc_datos|f612_id|1|PK_t612
dbo|t613_in_dicc_datos_campos|f613_id_dicc_datos|1|PK_t613
dbo|t613_in_dicc_datos_campos|f613_id|2|PK_t613
dbo|t614_in_forma|f614_id|1|PK_t614
dbo|t615_in_forma_campos|f615_id_forma|1|PK_t615
dbo|t615_in_forma_campos|f615_id|2|PK_t615
dbo|t616_in_forma_lineas|f616_id_forma|1|PK_t616
dbo|t616_in_forma_lineas|f616_fila|2|PK_t616
dbo|t616_in_forma_lineas|f616_col|3|PK_t616
dbo|t617_in_param_pruebas|f617_rowid|1|PK_t617
dbo|t620_co_fincomp|f620_rowid|1|PK_t620
dbo|t621_co_fila_fincomp|f621_rowid|1|PK_t621
dbo|t622_co_detalle_fincomp|f622_rowid|1|PK_t622
dbo|t625_co_formato_pate|f625_id|1|PK_t625
dbo|t626_co_recaudo_pate|f626_rowid|1|PK_t626
dbo|t627_co_recaudo_pate_detalle|f627_rowid_recuado_pate|1|PK_t627
